file_path,file_size,chunk_size,read_count,write_count,avg_read_size,avg_write_size,max_read_size,max_write_size,throughput_mbps,timestamp
/data/file_237.dat,573482941,1048576,546,325,849570,347663,849570,503147,380.4645544214983,2025-04-13 23:48:37.090624
/data/file_238.dat,170022218,131072,270,125,546483,295560,1687189,1292766,143.9739209725655,2025-04-13 23:49:37.090624
/data/file_239.dat,320358015,524288,404,290,375329,549192,1853951,1528372,76.35438737804023,2025-04-13 23:50:37.090624
/data/file_240.dat,247752185,131072,964,153,180264,580773,316554,1890774,298.56476201775547,2025-04-13 23:51:37.090624
/data/file_241.dat,525412342,1048576,235,88,731442,493002,921273,1493375,317.8533797237307,2025-04-13 23:52:37.090624
/data/file_242.dat,628505947,524288,993,458,672686,122677,1850552,1054387,442.3608775762275,2025-04-13 23:53:37.090624
/data/file_243.dat,457594328,524288,133,410,426321,132023,1791180,654237,309.64172558795684,2025-04-13 23:54:37.090624
/data/file_244.dat,293121254,524288,984,470,206137,38869,1145603,1634720,205.4663841755506,2025-04-13 23:55:37.090624
/data/file_245.dat,674621629,1048576,47,460,37962,710624,1678549,1910584,411.35534668684426,2025-04-13 23:56:37.090624
/data/file_246.dat,473717984,262144,337,235,109496,425059,823551,825651,293.12550193433947,2025-04-13 23:57:37.090624
/data/file_247.dat,96105856,262144,260,292,874774,342636,1753222,699016,85.67612808403629,2025-04-13 23:58:37.090624
/data/file_248.dat,980022648,262144,910,165,343215,505686,343215,1353397,304.632752140961,2025-04-13 23:59:37.090624
/data/file_249.dat,635372826,1048576,185,276,439167,373932,1241962,1316206,458.60834543974806,2025-04-14 00:00:37.090624
/data/file_250.dat,761720765,524288,611,464,347797,218860,1610549,218860,228.34068147419924,2025-04-14 00:01:37.090624
/data/file_251.dat,3283576,262144,923,42,141584,585889,2066519,585889,183.34661085491004,2025-04-14 00:02:37.090624
/data/file_252.dat,293169779,1048576,463,230,600900,876424,1523523,876424,114.56125565810902,2025-04-14 00:03:37.090624
/data/file_253.dat,441578444,262144,46,146,191083,546519,302043,1365834,118.15048487091079,2025-04-14 00:04:37.090624
/data/file_254.dat,476632808,131072,325,296,415370,619271,1780942,1332321,244.7471679538185,2025-04-14 00:05:37.090624
/data/file_255.dat,236332290,262144,697,485,998237,126214,1195136,732879,318.0559208726883,2025-04-14 00:06:37.090624
/data/file_256.dat,30907750,262144,982,155,438030,1017635,1213238,1017635,86.27693232632079,2025-04-14 00:07:37.090624
/data/file_257.dat,708240069,524288,805,118,298842,313617,306178,313617,472.8058650613246,2025-04-14 00:08:37.090624
/data/file_258.dat,47207879,1048576,974,241,471970,158722,471970,1287950,389.8101278503382,2025-04-14 00:09:37.090624
/data/file_259.dat,147461530,524288,982,70,475424,853019,1133477,1513611,313.9807632276482,2025-04-14 00:10:37.090624
/data/file_260.dat,720073352,524288,602,365,193235,977221,1677041,2057696,422.7974019225459,2025-04-14 00:11:37.090624
/data/file_261.dat,1009635645,524288,123,345,162684,249835,376952,1862892,86.08404056545098,2025-04-14 00:12:37.090624
/data/file_262.dat,954994340,524288,49,262,657679,848811,2030976,1145805,264.57749497990596,2025-04-14 00:13:37.090624
/data/file_263.dat,827555040,524288,310,479,616353,482452,861797,1790968,333.54190708774854,2025-04-14 00:14:37.090624
/data/file_264.dat,515866418,262144,233,253,660545,283163,1350693,1766328,422.89380775323013,2025-04-14 00:15:37.090624
/data/file_265.dat,84423913,524288,327,461,958946,313831,958946,756615,402.5613020221705,2025-04-14 00:16:37.090624
/data/file_266.dat,377352875,524288,358,453,209831,590645,1324015,1245255,174.68116237102984,2025-04-14 00:17:37.090624
/data/file_267.dat,1049559703,1048576,124,335,669943,1037749,1344412,1037749,473.3960763016419,2025-04-14 00:18:37.090624
/data/file_268.dat,829589454,131072,707,327,266395,320576,778884,679101,105.95562864389166,2025-04-14 00:19:37.090624
/data/file_269.dat,723853114,262144,332,184,128046,340323,1681392,1348875,443.81012837951846,2025-04-14 00:20:37.090624
/data/file_270.dat,315452789,262144,577,194,333734,589332,436937,1541440,486.92311232207834,2025-04-14 00:21:37.090624
/data/file_271.dat,940633759,262144,49,411,604613,244987,645979,1808490,129.71908545018152,2025-04-14 00:22:37.090624
/data/file_272.dat,81753695,524288,875,158,108744,168170,682004,765159,374.92972889170335,2025-04-14 00:23:37.090624
/data/file_273.dat,250594775,524288,49,200,42643,477410,844017,584745,68.12848345009931,2025-04-14 00:24:37.090624
/data/file_274.dat,873008360,524288,868,470,557179,513548,1481158,513548,232.44027131261973,2025-04-14 00:25:37.090624
/data/file_275.dat,661769907,1048576,982,315,190464,994616,1514434,1508210,282.3274846389533,2025-04-14 00:26:37.090624
/data/file_276.dat,489084016,131072,758,266,549831,292912,698988,1216650,311.29035165933533,2025-04-14 00:27:37.090624
/data/file_277.dat,279758653,524288,298,423,696054,794741,1366318,794741,471.1717617118518,2025-04-14 00:28:37.090624
/data/file_278.dat,953595376,131072,271,410,963414,145461,963414,2096810,352.5128092823876,2025-04-14 00:29:37.090624
/data/file_279.dat,17865145,1048576,225,431,750207,1021577,1728082,1021577,266.5750780486567,2025-04-14 00:30:37.090624
/data/file_280.dat,913502771,262144,156,147,260286,453172,353058,1341712,414.3537663196502,2025-04-14 00:31:37.090624
/data/file_281.dat,1061373195,524288,345,346,210498,66603,783299,1435104,477.739769429484,2025-04-14 00:32:37.090624
/data/file_282.dat,8703485,131072,177,320,256515,61230,544836,510367,59.92976690703088,2025-04-14 00:33:37.090624
/data/file_283.dat,844168998,131072,101,105,758201,137268,758201,1313273,492.1345725152174,2025-04-14 00:34:37.090624
/data/file_284.dat,1062972801,524288,362,248,878488,245321,1024195,639708,88.75946257865616,2025-04-14 00:35:37.090624
/data/file_285.dat,912743810,262144,580,494,853806,197165,1058955,214740,416.47405067094263,2025-04-14 00:36:37.090624
/data/file_286.dat,219569264,262144,580,16,583461,818700,1920443,1519444,176.1506386481356,2025-04-14 00:37:37.090624
/data/file_287.dat,637077092,262144,825,243,116878,810660,1878298,810660,109.48084598924228,2025-04-14 00:38:37.090624
/data/file_288.dat,150687344,1048576,690,53,1043646,777317,1542455,1871254,247.93503787122572,2025-04-14 00:39:37.090624
/data/file_289.dat,1065085879,131072,790,46,631316,808727,684777,808727,339.78046075142606,2025-04-14 00:40:37.090624
/data/file_290.dat,159476816,131072,372,170,993506,564993,1715734,564993,221.42833026056377,2025-04-14 00:41:37.090624
/data/file_291.dat,73122490,131072,566,86,931128,178133,1900820,708949,74.55443372721453,2025-04-14 00:42:37.090624
/data/file_292.dat,471623792,1048576,354,433,1015412,667472,1482812,1070001,319.75751284642246,2025-04-14 00:43:37.090624
/data/file_293.dat,974352385,131072,702,295,447412,437091,1183038,774757,456.08147424980365,2025-04-14 00:44:37.090624
/data/file_294.dat,12554881,1048576,179,162,376109,500109,2000761,500109,222.44691467626328,2025-04-14 00:45:37.090624
/data/file_295.dat,692697307,262144,365,220,929779,298121,1857587,1737196,147.34974993387215,2025-04-14 00:46:37.090624
/data/file_296.dat,222148149,524288,200,494,315021,742050,339799,860351,249.15980566976694,2025-04-14 00:47:37.090624
/data/file_297.dat,143000406,131072,676,162,190435,815000,997528,1933810,71.7632199719514,2025-04-14 00:48:37.090624
/data/file_298.dat,124084196,131072,431,466,479691,504194,2070252,1389365,419.21941301612367,2025-04-14 00:49:37.090624
/data/file_299.dat,409376479,262144,709,138,421264,1022062,775478,1022062,421.85336492758404,2025-04-14 00:50:37.090624
/data/file_300.dat,680795360,524288,16,71,844326,711269,1038125,1475816,314.60020854333277,2025-04-14 00:51:37.090624
/data/file_301.dat,578083200,1048576,142,340,102792,759824,928287,759824,208.89630002227526,2025-04-14 00:52:37.090624
/data/file_302.dat,1029959058,524288,756,11,507746,261899,1049142,261899,409.9025140006025,2025-04-14 00:53:37.090624
/data/file_303.dat,777172605,262144,566,440,55035,695477,773983,695477,299.6091611547652,2025-04-14 00:54:37.090624
/data/file_304.dat,623367297,262144,835,18,820044,320371,974212,1542282,421.6695388475073,2025-04-14 00:55:37.090624
/data/file_305.dat,133911604,524288,770,77,715982,683543,715982,683543,334.1564566623593,2025-04-14 00:56:37.090624
/data/file_306.dat,1029490347,1048576,40,403,145617,16924,1643117,1377072,402.9824629457588,2025-04-14 00:57:37.090624
/data/file_307.dat,850520793,1048576,544,409,578674,983210,1816553,983210,319.353346947992,2025-04-14 00:58:37.090624
/data/file_308.dat,1013159583,131072,435,167,917216,887192,2041008,887192,236.3634806970498,2025-04-14 00:59:37.090624
/data/file_309.dat,228222661,1048576,403,70,877189,520931,1138025,1377729,481.0756369667619,2025-04-14 01:00:37.090624
/data/file_310.dat,1040668063,524288,681,351,339194,660857,339194,1672254,293.5012211954801,2025-04-14 01:01:37.090624
/data/file_311.dat,399177974,262144,372,134,813274,1006779,879398,2084967,322.29028334324227,2025-04-14 01:02:37.090624
/data/file_312.dat,740365123,131072,446,423,596374,805721,1461071,805721,149.21943773663716,2025-04-14 01:03:37.090624
/data/file_313.dat,348310966,131072,679,470,587194,227557,1480800,1622886,331.5428552422744,2025-04-14 01:04:37.090624
/data/file_314.dat,50954442,262144,560,210,646746,442176,1080176,1553051,307.22344226732474,2025-04-14 01:05:37.090624
/data/file_315.dat,514960567,1048576,936,280,480609,417619,480609,542714,133.17727907616123,2025-04-14 01:06:37.090624
/data/file_316.dat,1021694074,262144,91,470,150391,368758,1030972,590096,76.81419380891467,2025-04-14 01:07:37.090624
/data/file_317.dat,1041117584,1048576,365,260,469549,285851,663688,285851,321.961693871647,2025-04-14 01:08:37.090624
/data/file_318.dat,981230334,262144,267,270,662053,703247,662053,1199250,393.6615212076442,2025-04-14 01:09:37.090624
/data/file_319.dat,229282085,524288,727,29,725133,933550,725133,1792183,285.5306169149037,2025-04-14 01:10:37.090624
/data/file_320.dat,506923287,1048576,598,454,268899,342480,1116268,724965,152.04768139384055,2025-04-14 01:11:37.090624
/data/file_321.dat,947232580,524288,998,285,90612,243815,879138,1057819,349.9348895118657,2025-04-14 01:12:37.090624
/data/file_322.dat,569297779,131072,533,257,78663,736859,1113126,1953729,86.047576974321,2025-04-14 01:13:37.090624
/data/file_323.dat,1003593313,262144,304,314,805565,793273,805565,2049573,248.82516716087957,2025-04-14 01:14:37.090624
/data/file_324.dat,574554309,131072,971,293,130594,845771,502184,1657974,123.51504127928908,2025-04-14 01:15:37.090624
/data/file_325.dat,640244693,131072,233,168,706194,270106,1804917,270106,133.0065729769475,2025-04-14 01:16:37.090624
/data/file_326.dat,154699658,131072,534,99,1025565,691701,1025565,691701,141.03227712119164,2025-04-14 01:17:37.090624
/data/file_327.dat,286371326,131072,55,274,468990,442036,794025,2030835,224.01817566979005,2025-04-14 01:18:37.090624
/data/file_328.dat,388840175,262144,676,325,540493,919209,540493,1285699,73.01759252917893,2025-04-14 01:19:37.090624
/data/file_329.dat,208689295,131072,122,114,288250,599738,288250,1363669,229.00704841809417,2025-04-14 01:20:37.090624
/data/file_330.dat,367420000,262144,242,340,799315,55470,799315,527577,280.26835120161536,2025-04-14 01:21:37.090624
/data/file_331.dat,648375496,262144,26,314,767856,118493,1579478,1439920,267.48242823484634,2025-04-14 01:22:37.090624
/data/file_332.dat,305046651,524288,369,242,143640,252648,1802191,1580330,222.25284518136826,2025-04-14 01:23:37.090624
/data/file_333.dat,36262074,1048576,232,385,250279,390817,1335234,1789603,427.61597363183864,2025-04-14 01:24:37.090624
/data/file_334.dat,802139461,1048576,875,440,682839,427428,1956253,2025529,115.39701158922685,2025-04-14 01:25:37.090624
/data/file_335.dat,842058191,262144,709,391,327949,871557,1063736,871557,277.5635347016183,2025-04-14 01:26:37.090624
/data/file_336.dat,176176476,524288,457,487,467097,884102,467097,884102,77.91863763044944,2025-04-14 01:27:37.090624
/data/file_337.dat,466446082,262144,865,429,772709,942047,846549,1637945,82.02005549505938,2025-04-14 01:28:37.090624
/data/file_338.dat,391430803,262144,374,394,38614,296671,199112,994591,308.23963235469336,2025-04-14 01:29:37.090624
/data/file_339.dat,327289595,262144,684,29,58005,415220,906524,415220,304.7082911995194,2025-04-14 01:30:37.090624
/data/file_340.dat,763681722,524288,335,145,808879,33432,888046,830568,445.11508078000566,2025-04-14 01:31:37.090624
/data/file_341.dat,946976675,1048576,476,121,729080,831520,1320612,894179,301.04315404703294,2025-04-14 01:32:37.090624
/data/file_342.dat,72292754,524288,423,486,974930,59446,1936982,570614,481.9059591821826,2025-04-14 01:33:37.090624
/data/file_343.dat,907928921,131072,464,396,519789,597945,519789,597945,71.9126817799684,2025-04-14 01:34:37.090624
/data/file_344.dat,52987842,524288,595,409,543666,514566,1079967,1566189,94.10345815133348,2025-04-14 01:35:37.090624
/data/file_345.dat,256603646,524288,242,486,482178,842483,482178,842483,69.82963770667163,2025-04-14 01:36:37.090624
/data/file_346.dat,973840530,524288,233,456,243113,65336,243113,1537209,133.374582650093,2025-04-14 01:37:37.090624
/data/file_347.dat,424815763,524288,840,29,419090,679549,463342,1284347,293.57154992375513,2025-04-14 01:38:37.090624
/data/file_348.dat,624560991,1048576,421,83,945864,403467,945864,558434,340.5074816423426,2025-04-14 01:39:37.090624
/data/file_349.dat,414123718,131072,581,72,456987,574991,1570710,718573,70.51332107690095,2025-04-14 01:40:37.090624
/data/file_350.dat,749946675,1048576,344,177,795603,955087,1766444,1408871,475.6869004305197,2025-04-14 01:41:37.090624
/data/file_351.dat,819339752,1048576,231,448,473260,1034794,1062288,1034794,428.9744194926715,2025-04-14 01:42:37.090624
/data/file_352.dat,821119904,524288,46,16,707910,715124,1690870,1791994,183.4756169706919,2025-04-14 01:43:37.090624
/data/file_353.dat,634865575,262144,998,292,32461,942563,175719,1782555,84.73438860191058,2025-04-14 01:44:37.090624
/data/file_354.dat,588322431,262144,287,132,470078,185292,778836,1323904,126.44918294857577,2025-04-14 01:45:37.090624
/data/file_355.dat,77290022,1048576,205,100,445512,319110,2060737,534441,107.12498618973771,2025-04-14 01:46:37.090624
/data/file_356.dat,803047761,1048576,925,96,277242,453859,655844,544977,105.47770068452608,2025-04-14 01:47:37.090624
/data/file_357.dat,377760615,524288,873,145,280187,592494,2015877,2091823,283.3527598995803,2025-04-14 01:48:37.090624
/data/file_358.dat,591696512,1048576,493,35,214390,188722,1596011,433959,160.63134912203014,2025-04-14 01:49:37.090624
/data/file_359.dat,755631882,524288,251,338,885368,680392,1231889,2050656,211.162872438115,2025-04-14 01:50:37.090624
/data/file_360.dat,392175579,262144,333,24,120315,383135,1726045,1837502,495.27740002294513,2025-04-14 01:51:37.090624
/data/file_361.dat,1011294136,262144,740,150,344850,532810,995989,2030027,357.94141201640514,2025-04-14 01:52:37.090624
/data/file_362.dat,488413656,131072,201,481,842670,748295,1528565,807879,477.0413001711506,2025-04-14 01:53:37.090624
/data/file_363.dat,899004337,262144,26,320,584691,1032416,584691,1032416,114.15044976490202,2025-04-14 01:54:37.090624
/data/file_364.dat,751351958,1048576,533,451,139661,818134,139661,1892047,221.96276367465617,2025-04-14 01:55:37.090624
/data/file_365.dat,179066270,262144,927,394,783479,445144,783479,768369,299.62931147705945,2025-04-14 01:56:37.090624
/data/file_366.dat,547966941,524288,410,164,316325,556535,602749,1760131,84.54112784993211,2025-04-14 01:57:37.090624
/data/file_367.dat,841936169,262144,915,353,562612,1000903,956650,1077157,51.88434963258104,2025-04-14 01:58:37.090624
/data/file_368.dat,35157602,131072,895,47,739132,277548,2070943,1232363,351.6954502086129,2025-04-14 01:59:37.090624
/data/file_369.dat,982663430,262144,714,258,973475,244949,998313,1442714,338.8187825606459,2025-04-14 02:00:37.090624
/data/file_370.dat,688174843,524288,31,134,428967,984122,1360370,984122,234.8549644998253,2025-04-14 02:01:37.090624
/data/file_371.dat,752474255,524288,483,64,571856,782979,1407949,1053038,270.3398342144147,2025-04-14 02:02:37.090624
/data/file_372.dat,289765721,1048576,129,155,839965,180839,1733241,838543,236.94935026644032,2025-04-14 02:03:37.090624
/data/file_373.dat,998204015,262144,219,471,971016,94402,1156745,745655,60.80227018019998,2025-04-14 02:04:37.090624
/data/file_374.dat,238134264,524288,315,291,850239,753564,1562606,2096715,200.9172227978581,2025-04-14 02:05:37.090624
/data/file_375.dat,72499187,131072,279,9,141984,897512,1575931,897512,129.68701492878043,2025-04-14 02:06:37.090624
/data/file_376.dat,128396859,1048576,713,471,81271,530588,491634,530588,94.29088509561593,2025-04-14 02:07:37.090624
/data/file_377.dat,47559536,131072,696,422,592691,96865,838563,509302,480.5241952502074,2025-04-14 02:08:37.090624
/data/file_378.dat,1039796225,262144,294,270,1034328,91361,1086113,1309325,319.71187626897455,2025-04-14 02:09:37.090624
/data/file_379.dat,1058700160,262144,725,349,312973,821659,788168,821659,377.8953279064712,2025-04-14 02:10:37.090624
/data/file_380.dat,400921903,262144,685,134,918730,56524,2020585,1835544,191.91368446975287,2025-04-14 02:11:37.090624
/data/file_381.dat,926267645,1048576,772,386,99124,562254,1429019,638462,226.91620827230685,2025-04-14 02:12:37.090624
/data/file_382.dat,633335435,524288,236,271,513762,631931,1965066,631931,156.61579725352556,2025-04-14 02:13:37.090624
/data/file_383.dat,251417028,1048576,957,182,146408,764374,1018061,1848898,93.63455193444113,2025-04-14 02:14:37.090624
/data/file_384.dat,647089188,131072,390,257,495546,53163,1842854,337145,130.5642368487127,2025-04-14 02:15:37.090624
/data/file_385.dat,570717343,1048576,469,419,96589,980185,502006,980185,408.88132038341865,2025-04-14 02:16:37.090624
/data/file_386.dat,572715002,131072,16,60,129245,766467,339502,1112573,354.8956123326991,2025-04-14 02:17:37.090624
/data/file_387.dat,811539446,1048576,38,467,757800,116313,1759989,170613,296.1179941934646,2025-04-14 02:18:37.090624
/data/file_388.dat,383428616,524288,916,461,206531,943207,206531,1264617,263.79044279004563,2025-04-14 02:19:37.090624
/data/file_389.dat,125050088,131072,42,475,167930,422280,1368210,2024520,465.095427645256,2025-04-14 02:20:37.090624
/data/file_390.dat,427150434,262144,655,87,274499,627318,972917,869657,82.73072650040078,2025-04-14 02:21:37.090624
/data/file_391.dat,861578898,262144,888,397,185307,147076,1363854,246675,176.27036595706218,2025-04-14 02:22:37.090624
/data/file_392.dat,971520815,1048576,88,103,919303,948023,1584509,1941439,207.47203410682133,2025-04-14 02:23:37.090624
/data/file_393.dat,416205007,262144,937,153,281089,506463,1683867,506463,402.0916154957545,2025-04-14 02:24:37.090624
/data/file_394.dat,632882306,131072,956,333,348008,340947,587415,1100809,496.6315790728871,2025-04-14 02:25:37.090624
/data/file_395.dat,457707923,262144,468,160,372348,213425,392775,1875154,158.30173164071888,2025-04-14 02:26:37.090624
/data/file_396.dat,589830295,524288,579,194,880237,261450,1755498,278338,443.4383003616863,2025-04-14 02:27:37.090624
/data/file_397.dat,664655925,524288,992,498,321109,527502,1029628,1388695,423.7802421943061,2025-04-14 02:28:37.090624
/data/file_398.dat,129363063,1048576,547,375,917416,65311,917416,115716,151.09582893879497,2025-04-14 02:29:37.090624
/data/file_399.dat,592766624,131072,491,267,67191,715291,1072302,715291,229.69966108965016,2025-04-14 02:30:37.090624
/data/file_400.dat,611069847,524288,439,84,121982,315669,1928480,919481,234.3527911816336,2025-04-14 02:31:37.090624
/data/file_401.dat,434532979,524288,747,404,861438,872680,1010621,872680,490.19930083695124,2025-04-14 02:32:37.090624
/data/file_402.dat,362426954,131072,294,256,484022,636432,1617376,1853903,131.40135562050426,2025-04-14 02:33:37.090624
/data/file_403.dat,798344816,262144,525,101,289807,173626,1630226,173626,409.6210869971519,2025-04-14 02:34:37.090624
/data/file_404.dat,695238599,262144,986,264,39388,181337,1157314,188686,200.38672137789948,2025-04-14 02:35:37.090624
/data/file_405.dat,152835491,1048576,108,264,78909,142827,612681,2057378,378.89165559927216,2025-04-14 02:36:37.090624
/data/file_406.dat,639083941,262144,406,107,625520,457926,1054631,457926,239.0049519330483,2025-04-14 02:37:37.090624
/data/file_407.dat,726847591,131072,498,44,580015,768361,2095278,938088,310.26189340244304,2025-04-14 02:38:37.090624
/data/file_408.dat,458157907,524288,48,277,13981,343480,766953,1887924,424.675297996759,2025-04-14 02:39:37.090624
/data/file_409.dat,347595005,262144,280,105,981259,430105,1327552,1875499,411.8745042427479,2025-04-14 02:40:37.090624
/data/file_410.dat,40549602,1048576,896,363,189474,117784,239516,285977,439.89043259286507,2025-04-14 02:41:37.090624
/data/file_411.dat,526249071,262144,806,384,856842,312713,856842,1398446,76.82779640509656,2025-04-14 02:42:37.090624
/data/file_412.dat,436865533,131072,166,312,331327,887290,1742177,887290,361.42274886788516,2025-04-14 02:43:37.090624
/data/file_413.dat,817665496,1048576,84,225,426477,748844,1455602,761814,112.9943195247933,2025-04-14 02:44:37.090624
/data/file_414.dat,703283298,262144,893,312,980529,494930,1290380,1337694,237.11835560828496,2025-04-14 02:45:37.090624
/data/file_415.dat,961677464,1048576,809,424,464340,1009930,1768181,1397169,296.8647867746098,2025-04-14 02:46:37.090624
/data/file_416.dat,22787932,131072,139,128,886526,897484,927616,897484,231.23276813607384,2025-04-14 02:47:37.090624
/data/file_417.dat,146738065,524288,696,426,578196,384692,578196,610443,283.8252541113534,2025-04-14 02:48:37.090624
/data/file_418.dat,691713919,131072,983,235,709956,715207,733276,2086358,498.43683895937863,2025-04-14 02:49:37.090624
/data/file_419.dat,238834541,131072,93,182,476463,916839,1200047,916839,110.84779117078463,2025-04-14 02:50:37.090624
/data/file_420.dat,210358609,131072,31,67,324883,738371,1253614,1732694,353.9552204013915,2025-04-14 02:51:37.090624
/data/file_421.dat,1013001921,131072,468,489,48996,975854,696524,975854,228.20043487352686,2025-04-14 02:52:37.090624
/data/file_422.dat,825232181,524288,548,120,440258,273246,1460783,600246,109.85440950829795,2025-04-14 02:53:37.090624
/data/file_423.dat,853273762,524288,716,195,405163,253339,734640,538991,121.43154351843928,2025-04-14 02:54:37.090624
/data/file_424.dat,653717199,1048576,858,66,806816,1038282,806816,1038282,477.1728978105276,2025-04-14 02:55:37.090624
/data/file_425.dat,1050985404,262144,391,260,76788,602602,78655,602602,445.8206735202929,2025-04-14 02:56:37.090624
/data/file_426.dat,964277928,524288,757,487,464892,200512,464892,781912,458.16888218675984,2025-04-14 02:57:37.090624
/data/file_427.dat,756641763,524288,449,11,404680,955440,1264540,955440,496.1897491223239,2025-04-14 02:58:37.090624
/data/file_428.dat,912351392,262144,613,159,875964,560814,875964,560814,143.74192550383307,2025-04-14 02:59:37.090624
/data/file_429.dat,78681667,524288,998,96,755592,27187,1141375,1208194,209.9477018138278,2025-04-14 03:00:37.090624
/data/file_430.dat,1020025632,131072,30,474,50499,785509,1962839,1342841,351.14856346619,2025-04-14 03:01:37.090624
/data/file_431.dat,1048564109,131072,312,18,619554,954583,777497,1216660,267.71114293729124,2025-04-14 03:02:37.090624
/data/file_432.dat,324887828,262144,985,459,799696,552373,799696,1168344,238.27529002025008,2025-04-14 03:03:37.090624
/data/file_433.dat,769086255,1048576,878,233,1008097,79547,1008097,1479507,211.01506220101686,2025-04-14 03:04:37.090624
/data/file_434.dat,1059721107,1048576,964,90,316119,1029688,316119,1652144,317.2012843745535,2025-04-14 03:05:37.090624
/data/file_435.dat,501278199,262144,93,137,63967,23086,1115460,991859,309.0170428880369,2025-04-14 03:06:37.090624
/data/file_436.dat,643716991,262144,783,187,1031232,356510,1031232,1134293,122.65602532890803,2025-04-14 03:07:37.090624
/data/file_437.dat,1049752967,131072,668,390,1033223,870888,1033223,870888,262.2829268832976,2025-04-14 03:08:37.090624
/data/file_438.dat,427209862,1048576,962,66,486700,254637,810434,276925,299.0622992944325,2025-04-14 03:09:37.090624
/data/file_439.dat,949978306,524288,462,223,495958,826609,930822,2009084,306.6291224291257,2025-04-14 03:10:37.090624
/data/file_440.dat,677990800,131072,396,409,36270,670489,169273,888288,144.5482368105583,2025-04-14 03:11:37.090624
/data/file_441.dat,250417791,262144,516,250,759207,374512,2073392,971635,384.02212651352903,2025-04-14 03:12:37.090624
/data/file_442.dat,294431776,1048576,266,234,227659,806769,1168486,1501477,61.339592669481334,2025-04-14 03:13:37.090624
/data/file_443.dat,183757487,524288,579,83,141749,129028,1409844,129028,209.6743349944232,2025-04-14 03:14:37.090624
/data/file_444.dat,403378635,524288,901,153,114251,1044051,532672,1044051,401.0956918410351,2025-04-14 03:15:37.090624
/data/file_445.dat,38904762,131072,943,142,338093,272179,338093,835577,303.75181447493105,2025-04-14 03:16:37.090624
/data/file_446.dat,506634098,1048576,536,475,854574,117096,854574,598265,167.5230946298871,2025-04-14 03:17:37.090624
/data/file_447.dat,586592725,1048576,171,318,315918,707018,1200656,1600365,362.7289037043715,2025-04-14 03:18:37.090624
/data/file_448.dat,66342262,262144,966,380,505704,563447,1620138,1635251,305.32592487023305,2025-04-14 03:19:37.090624
/data/file_449.dat,3032085,1048576,172,427,1032850,1041973,1032850,2089934,408.3096242553742,2025-04-14 03:20:37.090624
/data/file_450.dat,1048976109,1048576,841,393,817177,497312,1704186,1082669,380.7613337854205,2025-04-14 03:21:37.090624
/data/file_451.dat,387040925,131072,802,69,131891,736177,583420,1735704,324.54856491630557,2025-04-14 03:22:37.090624
/data/file_452.dat,958871589,1048576,801,17,92764,686501,1744258,1481492,269.6799538898663,2025-04-14 03:23:37.090624
/data/file_453.dat,984135909,524288,533,217,741781,513946,741781,513946,109.93195655038554,2025-04-14 03:24:37.090624
/data/file_454.dat,615648620,131072,795,478,674023,442081,1579548,1606520,167.59985804842267,2025-04-14 03:25:37.090624
/data/file_455.dat,1017848370,131072,280,246,477716,837646,477716,2034553,238.59476281268837,2025-04-14 03:26:37.090624
/data/file_456.dat,611133877,262144,501,497,880434,88799,956394,1335172,319.6846791528749,2025-04-14 03:27:37.090624
/data/file_457.dat,671487751,1048576,217,217,767525,499260,767525,657477,281.16853484688716,2025-04-14 03:28:37.090624
/data/file_458.dat,564284698,262144,548,185,624403,418937,1235737,418937,179.68303668178828,2025-04-14 03:29:37.090624
/data/file_459.dat,793016346,524288,593,342,983544,764180,1480059,1413994,52.90896100536975,2025-04-14 03:30:37.090624
/data/file_460.dat,193511649,131072,69,489,1040028,656941,1040028,900207,273.30764985536626,2025-04-14 03:31:37.090624
/data/file_461.dat,430882068,131072,439,177,868530,293316,923672,589163,178.53169485300938,2025-04-14 03:32:37.090624
/data/file_462.dat,12374813,131072,994,164,557187,257413,1552181,394542,380.57373531974076,2025-04-14 03:33:37.090624
/data/file_463.dat,624262752,524288,666,168,677686,199973,1292955,199973,60.775819371717574,2025-04-14 03:34:37.090624
/data/file_464.dat,331348251,524288,614,469,677318,835133,677318,1976259,313.1725150876059,2025-04-14 03:35:37.090624
/data/file_465.dat,726571886,262144,318,487,440667,350805,440667,1564762,473.6634068777294,2025-04-14 03:36:37.090624
/data/file_466.dat,1042654143,262144,529,192,952859,485821,952859,1737233,128.4841702001748,2025-04-14 03:37:37.090624
/data/file_467.dat,491394528,262144,600,399,234243,829649,782144,1659540,262.24227083776793,2025-04-14 03:38:37.090624
/data/file_468.dat,839610820,1048576,36,195,1009045,986701,1009045,986701,91.13989631771219,2025-04-14 03:39:37.090624
/data/file_469.dat,989686779,131072,695,409,559179,821961,559179,1987298,331.5568605176087,2025-04-14 03:40:37.090624
/data/file_470.dat,956473148,131072,571,312,511916,571693,640597,862933,297.7392562683015,2025-04-14 03:41:37.090624
/data/file_471.dat,1071325999,262144,208,260,275010,857996,285007,857996,233.31448589577457,2025-04-14 03:42:37.090624
/data/file_472.dat,133214866,131072,396,187,539477,441566,1345960,1263254,284.61965966318354,2025-04-14 03:43:37.090624
/data/file_473.dat,310304259,262144,358,121,968171,857821,1001970,2031807,453.4585963110546,2025-04-14 03:44:37.090624
/data/file_474.dat,105484834,1048576,969,286,397505,362498,1869163,1886146,138.33243603998017,2025-04-14 03:45:37.090624
